href,kind,text,brand_catalog,store,store_name,price_before,price_after,category_path
https://smartstore.naver.com/earphoneshop/products/11924123266,ad,유코텍 RE3 GS 1DD 모니터링 인이어 이어폰,False,smartstore.naver.com/earphoneshop,이어폰샵,299000,199000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/earphoneshop/products/11891955953,ad,SIMGOT 심갓 EW100 DSP Type-c Mic 인이어 유선이어폰,False,smartstore.naver.com/earphoneshop,이어폰샵,29000,29000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/earphoneshop/products/11688032551,ad,FiiO BTR17 피오 포터블 블루투스 리시버,False,smartstore.naver.com/earphoneshop,이어폰샵,248000,248000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/earphoneshop/products/11462495003,ad,퀘스타일 Questyl M15C 포터블 DAC/AMP,False,smartstore.naver.com/earphoneshop,이어폰샵,152000,152000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/earphoneshop/products/11062656635,ad,심갓[SIMGOT] EW300 트라이브리드 분리형 유선 이어폰,False,smartstore.naver.com/earphoneshop,이어폰샵,99000,99000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/12319387479,product,earfun Tune Pro 이어펀 튠 프로 블루투스 헤드폰,False,smartstore.naver.com/smartaudio,셰에라자드,79900,79900,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/11864864388,product,FiiO 피오 스노우스카이 레트로 헤드폰 WIND,False,smartstore.naver.com/smartaudio,셰에라자드,23900,23900,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/11563253564,product,Scheherazade 셰에라자드 굿즈 가죽 롱 스트랩 Leather Long Strap,False,smartstore.naver.com/smartaudio,셰에라자드,15000,15000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/11281937202,product,Unique Melody 유니크멜로디 이어폰 유닛 보호 커버 Unique Melody Isolation Bag,False,smartstore.naver.com/smartaudio,셰에라자드,15200,15200,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/7061122667,product,[수입사 직판] KOSS 코스 오픈형 헤드폰 KPH40 Utility,False,smartstore.naver.com/smartaudio,셰에라자드,59900,59900,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/12760182897,product,Final 파이널 게이밍 넷플릭스 멀티미디어 이어폰 VR3000 Recable,False,smartstore.naver.com/smartaudio,셰에라자드,119000,119000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/12116435490,product,Sennheiser 젠하이저 블루투스 5.4 동글 BTD-700,False,smartstore.naver.com/smartaudio,셰에라자드,64900,64900,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/12071554642,product,KOSS 코스 레트로 패션 예쁜 블루투스 헤드폰 Porta Pro Wireless 포타프로 와이어리스 무선 헤드셋,False,smartstore.naver.com/smartaudio,셰에라자드,154000,154000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/12037208763,product,Final 파이널 게이밍/넷플릭스/VR 무선 이어폰 VR3000 Wireless,False,smartstore.naver.com/smartaudio,셰에라자드,182000,182000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/11814693607,product,FiiO 피오 블루투스 리시버 BTR13,False,smartstore.naver.com/smartaudio,셰에라자드,89000,89000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/11238998264,product,MEZE 메제 이어폰 알바 ALBA,False,smartstore.naver.com/smartaudio,셰에라자드,245000,245000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/11153981420,product,SIVGA 시브가 오픈형 이어폰 M200 Standard,False,smartstore.naver.com/smartaudio,셰에라자드,69800,69800,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/11116584025,product,FiiO 피오 DAC / 헤드폰앰프 K11 R2R,False,smartstore.naver.com/smartaudio,셰에라자드,246000,246000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/646145966,product,KOSS 코스 헤드폰 포타 프로 Porta Pro,False,smartstore.naver.com/smartaudio,셰에라자드,64000,64000,디지털/가전 > 음향가전 > 헤드폰
https://smartstore.naver.com/smartaudio/products/646100361,product,KOSS 코스 헤드폰 KSC35,False,smartstore.naver.com/smartaudio,셰에라자드,65000,65000,디지털/가전 > 음향가전 > 헤드폰
